drug_name;ap_name;expiration_date;realization
Линекс форте капсулы блистеры №14;ЦРА №4 Несвижского района;31.03.2024;3
Линекс форте капсулы блистеры №14;Аптека №6 от ЦРА №4 Несвижского района;31.03.2024;5
Линекс форте капсулы блистеры №14;Аптека №140 от ЦРА №4 Несвижского р-на;31.03.2024;3
Линекс форте капсулы блистеры №14;Аптека №277 от ЦРА №4 Несвижского района;31.03.2024;5
Линекс форте капсулы блистеры №14;#ИМЯ?;;35
Линекс форте капсулы блистеры №14;Аптека №315 от ЦРА № 25 Пуховичского района;31.03.2024;2
Линекс форте капсулы блистеры №14;ЦРА №25 Пуховичского района;31.03.2024;10
Линекс форте капсулы блистеры №14;Аптека №27 от ЦРА №25 Пуховичского района;31.03.2024;5
Линекс форте капсулы блистеры №14;Аптека №33 от ЦРА №25 Пуховичского района;31.03.2024;2
Линекс форте капсулы блистеры №14;Аптека №195 от ЦРА №25 Пуховичского района;31.03.2024;5
Линекс форте капсулы блистеры №14;Аптека №210 от ЦРА №25 Пуховичского района;31.03.2024;5
Линекс форте капсулы блистеры №14;Аптека №214 от ЦРА №25 Пуховичского района;31.03.2024;2
Линекс форте капсулы блистеры №14;Аптека №176 от ЦРА №25 Пуховичского района;31.03.2024;2
Линекс форте капсулы блистеры №14;Аптека №236 от ЦРА №25 Пуховичского района;31.03.2024;2
Линекс форте капсулы блистеры №14;#ИМЯ?;;28
Линекс форте капсулы блистеры №14;Аптека №79 от ЦМА №80  г.Слуцк;31.03.2024;15
Линекс форте капсулы блистеры №14;Аптека №12 от ЦМА №80  г.Слуцк;31.03.2024;8
Линекс форте капсулы блистеры №14;Аптека №199 от ЦМА №80  г.Слуцк;31.03.2024;5
Линекс форте капсулы блистеры №14;#ИМЯ?;;27
Линекс форте капсулы блистеры №14;Аптека №85 от ЦРА №208 Солигорского района;31.03.2024;4
Линекс форте капсулы блистеры №14;Аптека №94 от ЦРА №208 Солигорского района;31.03.2024;8
Линекс форте капсулы блистеры №14;Аптека №183 от ЦРА №208 Солигорского района;31.03.2024;5
Линекс форте капсулы блистеры №14;Аптека №148 от ЦРА №208 Солигорского р-на;31.03.2024;2
Линекс форте капсулы блистеры №14;Аптека №242 от ЦРА №208 Солигорского р-на;31.03.2024;3
Линекс форте капсулы блистеры №14;Аптека №247 от ЦРА №208 Солигорского р-на;31.03.2024;1
Линекс форте капсулы блистеры №14;Аптека №87 от ЦРА №208 Солигорского р-на;31.03.2024;1
Линекс форте капсулы блистеры №14;Аптека №233 от ЦРА №208 Солигорского р-на;31.03.2024;3
Линекс форте капсулы блистеры №14;#ИМЯ?;;5
Линекс форте капсулы блистеры №14;Аптека №206 от ЦМА №80 г.Слуцк;31.03.2024;5
Линекс форте капсулы блистеры №14;#ИМЯ?;;37
Линекс форте капсулы блистеры №14;ЦРА №7 Столбцовского района;31.03.2024;3
Линекс форте капсулы блистеры №14;Аптека №130 от ЦРА №7 Столбцовского района;31.03.2024;5
Линекс форте капсулы блистеры №14;Аптека №186 от ЦРА №7 Столбцовского района;31.03.2024;26
Линекс форте капсулы блистеры №14;Аптека №293 от ЦРА №7 Столбцовского района;31.03.2024;3
Линекс форте капсулы блистеры №14;#ИМЯ?;;3
Линекс форте капсулы блистеры №14;Аптека №254 от ЦРА №21 Узденского р-на;31.03.2024;3
Линекс форте капсулы блистеры №14;#ИМЯ?;;16
Линекс форте капсулы блистеры №14;Аптека №18 от ЦРА №20 Червенского района;31.03.2024;2
Линекс форте капсулы блистеры №14;ЦРА №20 Червенского района;31.03.2024;5
Линекс форте капсулы блистеры №14;Аптека №35 от ЦРА №20 Червенского района;31.03.2024;8
Линекс форте капсулы блистеры №14;Аптека №287 от ЦРА №20 Червенского района;31.03.2024;1
Линекс форте капсулы блистеры №14;Прочие;;0
Линекс форте капсулы блистеры №28;;;776
Линекс форте капсулы блистеры №28;"Аптеки РУП ""Минскфармация""";;776
Линекс форте капсулы блистеры №28;#ИМЯ?;;3
Линекс форте капсулы блистеры №28;Аптека №220 от ЦРА №19 Березинского р-на;30.11.2023;1
Линекс форте капсулы блистеры №28;Аптека №222 от ЦРА №19 Березинского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;142
Линекс форте капсулы блистеры №28;Аптека №272 от ЦРА №16 Борисовского района;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №321 от ЦРА №16 Борисовского района;30.11.2023;15
Линекс форте капсулы блистеры №28;Аптека №137 от ЦРА №16 Борисовского района;30.11.2023;12
Линекс форте капсулы блистеры №28;Аптека №167 от ЦРА №16 Борисовского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №172 от ЦРА №16 Борисовского района;30.11.2023;25
Линекс форте капсулы блистеры №28;ЦРА №16 Борисовского района;30.11.2023;21
Линекс форте капсулы блистеры №28;Аптека №49 от ЦРА №16 Борисовского района;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №215 от ЦРА №16 Борисовского района;30.11.2023;11
Линекс форте капсулы блистеры №28;Аптека №263 от ЦРА №16 Борисовского района;30.11.2023;11
Линекс форте капсулы блистеры №28;Аптека №260 от ЦРА №16 Борисовского района;30.11.2023;15
Линекс форте капсулы блистеры №28;Аптека №266 от ЦРА №16 Борисовского района;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №257 от ЦРА №16 Борисовского района;30.11.2023;6
Линекс форте капсулы блистеры №28;#ИМЯ?;;24
Линекс форте капсулы блистеры №28;Аптека №40 от ЦРА № 118 Вилейского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №29 от ЦРА № 118 Вилейского р-на;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №119 от ЦРА № 118 Вилейского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;ЦРА №118 Вилейского района;30.11.2023;15
Линекс форте капсулы блистеры №28;Аптека №219 от ЦРА № 118 Вилейского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;29
Линекс форте капсулы блистеры №28;Аптека №318 от ЦРА № 123 Воложинского района;30.11.2023;3
Линекс форте капсулы блистеры №28;ЦРА №123 Воложинского района;30.11.2023;15
Линекс форте капсулы блистеры №28;Аптека №127 от ЦРА №123 Воложинского района;30.11.2023;6
Линекс форте капсулы блистеры №28;Аптека №224 от ЦРА №123 Воложинского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;#ИМЯ?;;40
Линекс форте капсулы блистеры №28;Аптека №14 от ЦРА №218 Дзержинского р-на;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №31 от ЦРА №218 Дзержинского р-на;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №62 от ЦРА №218 Дзержинского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №63 от ЦРА №218 Дзержинского р-на;30.11.2023;1
Линекс форте капсулы блистеры №28;Аптека №69 от ЦРА №218 Дзержинского района;30.11.2023;4
Линекс форте капсулы блистеры №28;Аптека №225 от ЦРА №218 Дзержинского района;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №73 от ЦРА №218 Дзержинского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;ЦРА №218 Дзержинского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №227 от ЦРА №218 Дзержинского р-на;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №213 от ЦРА №218 Дзержинского района;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;30
Линекс форте капсулы блистеры №28;Аптека №312 от ЦГА № 192  г.Жодино;30.11.2023;3
Линекс форте капсулы блистеры №28;ЦГА №192 Жодино;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №102 от ЦГА № 192 г.Жодино;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №112 от ЦГА № 192 г. Жодино;30.11.2023;4
Линекс форте капсулы блистеры №28;Аптека №207 от ЦГА №192 г.Жодино;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №209 от ЦГА № 192 г.Жодино;30.11.2023;9
Линекс форте капсулы блистеры №28;Аптека №117 от ЦГА №192 г. Жодино;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;17
Линекс форте капсулы блистеры №28;Аптека №39 от ЦРА №1 Клецкого района;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №43 от ЦРА №1 Клецкого района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №51 от ЦРА №1 Клецкого района;30.11.2023;1
Линекс форте капсулы блистеры №28;ЦРА №1 Клецкого района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №3 от ЦРА №1 Клецкого района;30.11.2023;1
Линекс форте капсулы блистеры №28;Аптека №5 от ЦРА №1 Клецкого района;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;15
Линекс форте капсулы блистеры №28;ЦРА №97 Копыльского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №163 от ЦРА №97 Копыльского района;30.11.2023;1
Линекс форте капсулы блистеры №28;Аптека №82 от ЦРА №97 Копыльского района;30.11.2023;4
Линекс форте капсулы блистеры №28;#ИМЯ?;;7
Линекс форте капсулы блистеры №28;Аптека №64 от ЦРА №28 Крупского района;30.11.2023;2
Линекс форте капсулы блистеры №28;ЦРА №28 Крупского района;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №67 от ЦРА №28 Крупского района;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;16
Линекс форте капсулы блистеры №28;Аптека №26 от ЦРА №24 Логойского района;30.11.2023;12
Линекс форте капсулы блистеры №28;Аптека №229 от ЦРА №24 Логойского района;30.11.2023;4
Линекс форте капсулы блистеры №28;#ИМЯ?;;9
Линекс форте капсулы блистеры №28;Аптека №88 от ЦРА №90 Любанского района;30.11.2023;2
Линекс форте капсулы блистеры №28;ЦРА №90 Любанского района;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №81 от ЦРА №90 Любанского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;#ИМЯ?;;83
Линекс форте капсулы блистеры №28;Аптека №98 от ЦРА № 182 Минского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №164 от ЦРА №182 Минского р-на;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №306 от ЦРА № 182 Минского района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №174 от ЦРА № 182 Минского р-на;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №145 от ЦРА №182 Минского р-на;30.11.2023;8
Линекс форте капсулы блистеры №28;ЦРА №182 Минского района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №22 от ЦРА № 182 Минского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №34 от ЦРА № 182 Минского района;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №37 от ЦРА № 182 Минского р-на;30.11.2023;1
Линекс форте капсулы блистеры №28;Аптека №61 от ЦРА № 182 Минского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №99 от ЦРА №182 Минского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №162 от ЦРА №182 Минского района;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №190 от ЦРА № 182 Минского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №139 от ЦРА №182 Минского района;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №141 от ЦРА №182 Минского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №157 от ЦРА №182 Минского  района;30.11.2023;5
Линекс форте капсулы блистеры №28;#ИМЯ?;;79
Линекс форте капсулы блистеры №28;Аптека №179 от ЦРА № 198 Молодечненского р-на;30.11.2023;3
Линекс форте капсулы блистеры №28;ЦРА №198 Молодечненского района;30.11.2023;20
Линекс форте капсулы блистеры №28;Аптека №60 от ЦРА № 198 Молодечненского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №111 от ЦРА № 198 Молодечненского р-на;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №180 от ЦРА № 198 Молодечненского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №110 от ЦРА № 198 Молодечненского р-на;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №115 от ЦРА № 198 Молодечненского р-на;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №116 от ЦРА № 198 Молодечненского р-на;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №142 от ЦРА № 198 Молодечненского р-на;30.11.2023;14
Линекс форте капсулы блистеры №28;#ИМЯ?;;14
Линекс форте капсулы блистеры №28;Аптека №300 от ЦРА №131 Мядельского района;30.11.2023;8
Линекс форте капсулы блистеры №28;Аптека №135 ЦРА №131 Мядельского района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №232 ЦРА № 131 Мядельского района;30.11.2023;1
Линекс форте капсулы блистеры №28;#ИМЯ?;;53
Линекс форте капсулы блистеры №28;Аптека №105 от ЦРА №4 Несвижского р-на;30.11.2023;11
Линекс форте капсулы блистеры №28;ЦРА №4 Несвижского района;30.11.2023;18
Линекс форте капсулы блистеры №28;Аптека №6 от ЦРА №4 Несвижского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №140 от ЦРА №4 Несвижского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №277 от ЦРА №4 Несвижского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №294 от ЦРА №4 Несвижского района;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;42
Линекс форте капсулы блистеры №28;Аптека №239 от ЦРА №25 Пуховичского района;30.11.2023;2
Линекс форте капсулы блистеры №28;ЦРА №25 Пуховичского района;30.11.2023;20
Линекс форте капсулы блистеры №28;Аптека №27 от ЦРА №25 Пуховичского района;30.11.2023;1
Линекс форте капсулы блистеры №28;Аптека №195 от ЦРА №25 Пуховичского района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №210 от ЦРА №25 Пуховичского района;30.11.2023;9
Линекс форте капсулы блистеры №28;Аптека №176 от ЦРА №25 Пуховичского района;30.11.2023;3
Линекс форте капсулы блистеры №28;Аптека №236 от ЦРА №25 Пуховичского района;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;20
Линекс форте капсулы блистеры №28;ЦМА №80 г.Слуцк;30.11.2023;16
Линекс форте капсулы блистеры №28;Аптека №12 от ЦМА №80  г.Слуцк;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №199 от ЦМА №80  г.Слуцк;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;7
Линекс форте капсулы блистеры №28;Аптека №303 от ЦРА № 23 Смолевичского района;30.11.2023;2
Линекс форте капсулы блистеры №28;ЦРА №23 Смолевичского района;30.11.2023;5
Линекс форте капсулы блистеры №28;#ИМЯ?;;42
Линекс форте капсулы блистеры №28;Аптека №193 от ЦРА №208 Солигорского района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №94 от ЦРА №208 Солигорского района;30.11.2023;8
Линекс форте капсулы блистеры №28;Аптека №100 от ЦРА №208 Солигорского района;30.11.2023;10
Линекс форте капсулы блистеры №28;Аптека №148 от ЦРА №208 Солигорского р-на;30.11.2023;4
Линекс форте капсулы блистеры №28;Аптека №247 от ЦРА №208 Солигорского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №87 от ЦРА №208 Солигорского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №233 от ЦРА №208 Солигорского р-на;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №323 от ЦРА №208 Солигорского р-на;30.11.2023;4
Линекс форте капсулы блистеры №28;#ИМЯ?;;13
Линекс форте капсулы блистеры №28;Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №181 от ЦМА №80 г.Слуцк;30.11.2023;1
Линекс форте капсулы блистеры №28;Аптека №206 от ЦМА №80 г.Слуцк;30.11.2023;2
Линекс форте капсулы блистеры №28;Аптека №325 от ЦМА №80 г.Слуцк;30.11.2023;3
Линекс форте капсулы блистеры №28;#ИМЯ?;;44
Линекс форте капсулы блистеры №28;ЦРА №7 Столбцовского района;30.11.2023;7
Линекс форте капсулы блистеры №28;Аптека №186 от ЦРА №7 Столбцовского района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №293 от ЦРА №7 Столбцовского района;30.11.2023;30
Линекс форте капсулы блистеры №28;Аптека №9 от ЦРА №7 Столбцовского р-на;30.11.2023;2
Линекс форте капсулы блистеры №28;#ИМЯ?;;30
Линекс форте капсулы блистеры №28;Аптека №330 от ЦРА №21 Узденского р-на;30.11.2023;4
Линекс форте капсулы блистеры №28;ЦРА №21 Узденского района;30.11.2023;26
Линекс форте капсулы блистеры №28;#ИМЯ?;;17
Линекс форте капсулы блистеры №28;Аптека №17 от ЦРА №20 Червенского района;30.11.2023;2
Линекс форте капсулы блистеры №28;ЦРА №20 Червенского района;30.11.2023;5
Линекс форте капсулы блистеры №28;Аптека №35 от ЦРА №20 Червенского района;30.11.2023;10
Лопедиум таблетки 2мг упаковка №10;;;110
Лопедиум таблетки 2мг упаковка №10;"Аптеки РУП ""Минскфармация""";;110
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;8
Лопедиум таблетки 2мг упаковка №10;Аптека №321 от ЦРА №16 Борисовского района;30.11.2026;3
Лопедиум таблетки 2мг упаковка №10;Аптека №137 от ЦРА №16 Борисовского района;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;8
Лопедиум таблетки 2мг упаковка №10;ЦРА №118 Вилейского района;30.11.2026;3
Лопедиум таблетки 2мг упаковка №10;Аптека №219 от ЦРА № 118 Вилейского р-на;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;10
Лопедиум таблетки 2мг упаковка №10;Аптека №127 от ЦРА №123 Воложинского района;30.11.2026;10
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;9
Лопедиум таблетки 2мг упаковка №10;Аптека №62 от ЦРА №218 Дзержинского р-на;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;Аптека №69 от ЦРА №218 Дзержинского района;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;Аптека №227 от ЦРА №218 Дзержинского р-на;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;2
Лопедиум таблетки 2мг упаковка №10;Аптека №209 от ЦГА № 192 г.Жодино;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;2
Лопедиум таблетки 2мг упаковка №10;ЦРА №28 Крупского района;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;3
Лопедиум таблетки 2мг упаковка №10;ЦРА №90 Любанского района;30.11.2026;3
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;11
Лопедиум таблетки 2мг упаковка №10;ЦРА №182 Минского района;30.11.2026;10
Лопедиум таблетки 2мг упаковка №10;Аптека №141 от ЦРА №182 Минского района;30.11.2026;1
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;4
Лопедиум таблетки 2мг упаковка №10;Аптека №180 от ЦРА № 198 Молодечненского р-на;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;Аптека №216 от ЦРА № 198 Молодечненского р-на;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;15
Лопедиум таблетки 2мг упаковка №10;Аптека №300 от ЦРА №131 Мядельского района;30.11.2026;10
Лопедиум таблетки 2мг упаковка №10;Аптека №132 от ЦРА №131 Мядельского района;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;5
Лопедиум таблетки 2мг упаковка №10;Аптека №277 от ЦРА №4 Несвижского района;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;6
Лопедиум таблетки 2мг упаковка №10;ЦРА №25 Пуховичского района;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;Аптека №27 от ЦРА №25 Пуховичского района;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;Аптека №176 от ЦРА №25 Пуховичского района;30.11.2026;2
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;8
Лопедиум таблетки 2мг упаковка №10;Аптека №193 от ЦРА №208 Солигорского района;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;Аптека №183 от ЦРА №208 Солигорского района;30.11.2026;3
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;8
Лопедиум таблетки 2мг упаковка №10;ЦРА №7 Столбцовского района;30.11.2026;3
Лопедиум таблетки 2мг упаковка №10;Аптека №293 от ЦРА №7 Столбцовского района;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;3
Лопедиум таблетки 2мг упаковка №10;ЦРА №21 Узденского района;30.11.2026;3
Лопедиум таблетки 2мг упаковка №10;#ИМЯ?;;8
Лопедиум таблетки 2мг упаковка №10;Аптека №18 от ЦРА №20 Червенского района;30.11.2026;5
Лопедиум таблетки 2мг упаковка №10;ЦРА №20 Червенского района;30.11.2026;3
Морис спрей назальн. 50мкг/доз 140доз флакон №1;;;804
Морис спрей назальн. 50мкг/доз 140доз флакон №1;"Аптеки РУП ""Минскфармация""";;804
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;12
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №19 Березинского района;30.04.2024;12
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;90
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №272 от ЦРА №16 Борисовского района;30.04.2024;3
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №321 от ЦРА №16 Борисовского района;30.04.2024;7
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №137 от ЦРА №16 Борисовского района;30.04.2024;8
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №167 от ЦРА №16 Борисовского района;30.04.2024;5
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №172 от ЦРА №16 Борисовского района;30.04.2024;15
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №16 Борисовского района;30.04.2024;6
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №215 от ЦРА №16 Борисовского района;30.04.2024;6
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №263 от ЦРА №16 Борисовского района;30.04.2024;25
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №260 от ЦРА №16 Борисовского района;31.12.2023;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №260 от ЦРА №16 Борисовского района;30.04.2024;10
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №266 от ЦРА №16 Борисовского района;30.04.2024;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №257 от ЦРА №16 Борисовского района;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №191 от ЦРА № 118 Вилейского р-на;30.04.2024;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;8
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №123 Воложинского района;30.04.2024;8
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;101
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №14 от ЦРА №218 Дзержинского р-на;30.04.2024;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №31 от ЦРА №218 Дзержинского р-на;30.04.2024;4
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №62 от ЦРА №218 Дзержинского р-на;30.04.2024;38
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №63 от ЦРА №218 Дзержинского р-на;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №69 от ЦРА №218 Дзержинского района;30.04.2024;15
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №225 от ЦРА №218 Дзержинского района;30.04.2024;11
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №73 от ЦРА №218 Дзержинского р-на;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №218 Дзержинского района;30.04.2024;11
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №129 от ЦРА №218 Дзержинского р-на;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №227 от ЦРА №218 Дзержинского р-на;30.04.2024;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №213 от ЦРА №218 Дзержинского района;30.04.2024;15
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;12
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦГА №192 Жодино;30.04.2024;3
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №112 от ЦГА № 192 г. Жодино;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №189 от ЦГА №192 г.Жодино;30.04.2024;4
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №209 от ЦГА № 192 г.Жодино;30.04.2024;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №117 от ЦГА №192 г. Жодино;31.12.2023;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №117 от ЦГА №192 г. Жодино;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;14
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №43 от ЦРА №1 Клецкого района;30.04.2024;4
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №51 от ЦРА №1 Клецкого района;30.04.2024;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №1 Клецкого района;30.04.2024;6
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №3 от ЦРА №1 Клецкого района;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №5 от ЦРА №1 Клецкого района;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;17
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №97 Копыльского района;30.04.2024;15
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №82 от ЦРА №97 Копыльского района;30.04.2024;2
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;15
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №64 от ЦРА №28 Крупского района;30.04.2024;3
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №28 Крупского района;30.04.2024;8
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №67 от ЦРА №28 Крупского района;30.04.2024;4
Морис спрей назальн. 50мкг/доз 140доз флакон №1;#ИМЯ?;;49
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №302 от ЦРА №24 Логойского района;30.04.2024;5
Морис спрей назальн. 50мкг/доз 140доз флакон №1;ЦРА №24 Логойского района;30.04.2024;15
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №26 от ЦРА №24 Логойского района;30.04.2024;8
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №229 от ЦРА №24 Логойского района;30.04.2024;1
Морис спрей назальн. 50мкг/доз 140доз флакон №1;Аптека №283 от ЦРА №24 Логойского района;30.04.2024;5
