drug_name;ap_name;expiration_date;realization
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №162 от ЦРА №182 Минского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №190 от ЦРА № 182 Минского р-на;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №75 от ЦРА № 182 Минского р-на;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №141 от ЦРА №182 Минского района;31.01.2025;15
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;100
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦРА №198 Молодечненского района;31.01.2025;40
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №60 от ЦРА № 198 Молодечненского р-на;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №111 от ЦРА № 198 Молодечненского р-на;31.01.2025;6
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №180 от ЦРА № 198 Молодечненского р-на;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №110 от ЦРА № 198 Молодечненского р-на;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №115 от ЦРА № 198 Молодечненского р-на;31.01.2025;25
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №116 от ЦРА № 198 Молодечненского р-на;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №142 от ЦРА № 198 Молодечненского р-на;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №216 от ЦРА № 198 Молодечненского р-на;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;7
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №300 от ЦРА №131 Мядельского района;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №135 ЦРА №131 Мядельского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №286 от ЦРА №131 Мядельского р-на;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;39
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №105 от ЦРА №4 Несвижского р-на;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №331 от ЦРА № 4 Несвижского района;31.01.2025;4
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦРА №4 Несвижского района;31.01.2025;15
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №6 от ЦРА №4 Несвижского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №140 от ЦРА №4 Несвижского р-на;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №277 от ЦРА №4 Несвижского района;31.01.2025;6
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №76 от ЦРА №4 Несвижского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;30
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №239 от ЦРА №25 Пуховичского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦРА №25 Пуховичского района;31.01.2025;20
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №236 от ЦРА №25 Пуховичского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;32
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦМА №80 г.Слуцк;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №79 от ЦМА №80  г.Слуцк;31.01.2025;27
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;7
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦРА №23 Смолевичского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №252 от ЦРА №23 Смолевичского р-на;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;82
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦРА №208 Солигорского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №193 от ЦРА №208 Солигорского района;31.01.2025;7
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №100 от ЦРА №208 Солигорского района;31.01.2025;15
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №183 от ЦРА №208 Солигорского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №242 от ЦРА №208 Солигорского р-на;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №247 от ЦРА №208 Солигорского р-на;31.01.2025;30
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №233 от ЦРА №208 Солигорского р-на;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №323 от ЦРА №208 Солигорского р-на;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;6
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №206 от ЦМА №80 г.Слуцк;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №325 от ЦМА №80 г.Слуцк;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;24
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦРА №7 Столбцовского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №128 от ЦРА №7 Столбцовского района;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №186 от ЦРА №7 Столбцовского района;31.01.2025;13
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;#ИМЯ?;;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Аптека №330 от ЦРА №21 Узденского р-на;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;ЦРА №21 Узденского района;31.01.2025;8
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Республиканские ЛПО;;70
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Солигорская ЦРБ;31.01.2025;30
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Березинская ЦРБ;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Копыльская ЦРБ;31.01.2025;25
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Крупская ЦРБ;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;Прочие;;0
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;;;97
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;"Аптеки РУП ""Минскфармация""";;97
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;5
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №19 Березинского района;30.09.2023;5
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №263 от ЦРА №16 Борисовского района;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №225 от ЦРА №218 Дзержинского района;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;20
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №43 от ЦРА №1 Клецкого района;30.09.2023;7
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №1 Клецкого района;30.09.2023;10
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №5 от ЦРА №1 Клецкого района;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;4
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №97 Копыльского района;30.09.2023;1
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №82 от ЦРА №97 Копыльского района;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;7
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №24 Логойского района;30.09.2023;6
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №229 от ЦРА №24 Логойского района;30.09.2023;1
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;13
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №145 от ЦРА №182 Минского р-на;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №182 Минского района;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №162 от ЦРА №182 Минского района;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №190 от ЦРА № 182 Минского р-на;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №141 от ЦРА №182 Минского района;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;4
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №179 от ЦРА № 198 Молодечненского р-на;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №110 от ЦРА № 198 Молодечненского р-на;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;10
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №4 Несвижского района;30.09.2023;10
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;5
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №25 Пуховичского района;30.09.2023;1
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №195 от ЦРА №25 Пуховичского района;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №236 от ЦРА №25 Пуховичского района;30.09.2023;1
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;10
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦМА №80 г.Слуцк;30.09.2023;5
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №184 от ЦМА №80  г.Слуцк;30.09.2023;5
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;5
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №208 Солигорского района;30.09.2023;5
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №151 от ЦРА №7 Столбцовского района;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;#ИМЯ?;;8
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №254 от ЦРА №21 Узденского р-на;30.09.2023;2
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Аптека №330 от ЦРА №21 Узденского р-на;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;ЦРА №21 Узденского района;30.09.2023;3
Лекоклар ХЛ таблетки пролонг., п/о 500мг упаковка №7;Прочие;;0
Лизиразид таблетки 10мг 12,5мг упаковка №30;;;5
Лизиразид таблетки 10мг 12,5мг упаковка №30;"Аптеки РУП ""Минскфармация""";;5
Лизиразид таблетки 10мг 12,5мг упаковка №30;#ИМЯ?;;1
Лизиразид таблетки 10мг 12,5мг упаковка №30;Аптека №167 от ЦРА №16 Борисовского района;01.10.2023;1
Лизиразид таблетки 10мг 12,5мг упаковка №30;#ИМЯ?;;1
Лизиразид таблетки 10мг 12,5мг упаковка №30;Аптека №43 от ЦРА №1 Клецкого района;01.10.2023;1
Лизиразид таблетки 10мг 12,5мг упаковка №30;#ИМЯ?;;3
Лизиразид таблетки 10мг 12,5мг упаковка №30;Аптека №183 от ЦРА №208 Солигорского района;01.10.2023;3
Лизиразид таблетки 20мг 12,5мг упаковка №30;;;7
Лизиразид таблетки 20мг 12,5мг упаковка №30;"Аптеки РУП ""Минскфармация""";;7
Лизиразид таблетки 20мг 12,5мг упаковка №30;#ИМЯ?;;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;Аптека №167 от ЦРА №16 Борисовского района;31.10.2023;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;#ИМЯ?;;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;Аптека №43 от ЦРА №1 Клецкого района;31.10.2023;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;#ИМЯ?;;3
Лизиразид таблетки 20мг 12,5мг упаковка №30;ЦРА №97 Копыльского района;31.10.2023;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;Аптека №82 от ЦРА №97 Копыльского района;31.10.2023;2
Лизиразид таблетки 20мг 12,5мг упаковка №30;#ИМЯ?;;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;ЦРА №90 Любанского района;31.10.2023;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;#ИМЯ?;;1
Лизиразид таблетки 20мг 12,5мг упаковка №30;Аптека №315 от ЦРА № 25 Пуховичского района;31.10.2023;1
Линекс капсулы блистер №16;;;907
Линекс капсулы блистер №16;"Аптеки РУП ""Минскфармация""";;898
Линекс капсулы блистер №16;#ИМЯ?;;13
Линекс капсулы блистер №16;ЦРА №19 Березинского района;30.11.2023;8
Линекс капсулы блистер №16;Аптека №220 от ЦРА №19 Березинского р-на;30.11.2023;3
Линекс капсулы блистер №16;Аптека №222 от ЦРА №19 Березинского р-на;30.11.2023;2
Линекс капсулы блистер №16;#ИМЯ?;;83
Линекс капсулы блистер №16;Аптека №272 от ЦРА №16 Борисовского района;30.11.2023;5
Линекс капсулы блистер №16;Аптека №137 от ЦРА №16 Борисовского района;31.03.2024;5
Линекс капсулы блистер №16;Аптека №167 от ЦРА №16 Борисовского района;30.11.2023;10
Линекс капсулы блистер №16;Аптека №167 от ЦРА №16 Борисовского района;31.03.2024;10
Линекс капсулы блистер №16;Аптека №172 от ЦРА №16 Борисовского района;31.03.2024;20
Линекс капсулы блистер №16;ЦРА №16 Борисовского района;30.11.2023;10
Линекс капсулы блистер №16;Аптека №215 от ЦРА №16 Борисовского района;31.03.2024;5
Линекс капсулы блистер №16;Аптека №263 от ЦРА №16 Борисовского района;30.11.2023;10
Линекс капсулы блистер №16;Аптека №266 от ЦРА №16 Борисовского района;30.11.2023;3
Линекс капсулы блистер №16;Аптека №266 от ЦРА №16 Борисовского района;31.03.2024;5
Линекс капсулы блистер №16;#ИМЯ?;;17
Линекс капсулы блистер №16;Аптека №40 от ЦРА № 118 Вилейского р-на;30.11.2023;2
Линекс капсулы блистер №16;Аптека №191 от ЦРА № 118 Вилейского р-на;30.11.2023;5
Линекс капсулы блистер №16;Аптека №36 от ЦРА № 118 Вилейского р-на;30.11.2023;2
Линекс капсулы блистер №16;ЦРА №118 Вилейского района;30.11.2023;5
Линекс капсулы блистер №16;Аптека №219 от ЦРА № 118 Вилейского р-на;30.11.2023;2
Линекс капсулы блистер №16;Аптека №101 от ЦРА № 118 Вилейского р-на;31.03.2024;1
Линекс капсулы блистер №16;#ИМЯ?;;32
Линекс капсулы блистер №16;Аптека №318 от ЦРА № 123 Воложинского района;30.11.2023;6
Линекс капсулы блистер №16;ЦРА №123 Воложинского района;30.11.2023;15
Линекс капсулы блистер №16;Аптека №127 от ЦРА №123 Воложинского района;30.11.2023;3
Линекс капсулы блистер №16;Аптека №124 от ЦРА №123 Воложинского р-на;30.11.2023;3
Линекс капсулы блистер №16;Аптека №224 от ЦРА №123 Воложинского р-на;31.03.2024;5
Линекс капсулы блистер №16;#ИМЯ?;;58
Линекс капсулы блистер №16;Аптека №31 от ЦРА №218 Дзержинского р-на;30.11.2023;13
Линекс капсулы блистер №16;Аптека №62 от ЦРА №218 Дзержинского р-на;30.11.2023;8
Линекс капсулы блистер №16;Аптека №69 от ЦРА №218 Дзержинского района;30.11.2023;15
Линекс капсулы блистер №16;Аптека №225 от ЦРА №218 Дзержинского района;30.11.2023;2
Линекс капсулы блистер №16;ЦРА №218 Дзержинского района;30.11.2023;10
Линекс капсулы блистер №16;Аптека №213 от ЦРА №218 Дзержинского района;30.11.2023;10
Линекс капсулы блистер №16;#ИМЯ?;;55
Линекс капсулы блистер №16;Аптека №312 от ЦГА № 192  г.Жодино;30.11.2023;3
Линекс капсулы блистер №16;ЦГА №192 Жодино;30.11.2023;11
Линекс капсулы блистер №16;ЦГА №192 Жодино;31.03.2024;5
Линекс капсулы блистер №16;Аптека №102 от ЦГА № 192 г.Жодино;30.11.2023;5
Линекс капсулы блистер №16;Аптека №189 от ЦГА №192 г.Жодино;30.11.2023;15
Линекс капсулы блистер №16;Аптека №189 от ЦГА №192 г.Жодино;31.03.2024;10
Линекс капсулы блистер №16;Аптека №207 от ЦГА №192 г.Жодино;30.11.2023;4
Линекс капсулы блистер №16;Аптека №207 от ЦГА №192 г.Жодино;31.03.2024;2
Линекс капсулы блистер №16;#ИМЯ?;;25
Линекс капсулы блистер №16;Аптека №39 от ЦРА №1 Клецкого района;30.11.2023;2
Линекс капсулы блистер №16;Аптека №43 от ЦРА №1 Клецкого района;30.11.2023;5
Линекс капсулы блистер №16;ЦРА №1 Клецкого района;30.11.2023;2
Линекс капсулы блистер №16;ЦРА №1 Клецкого района;31.03.2024;10
Линекс капсулы блистер №16;Аптека №2 от ЦРА №1 Клецкого района;30.11.2023;2
Линекс капсулы блистер №16;Аптека №3 от ЦРА №1 Клецкого района;30.11.2023;1
Линекс капсулы блистер №16;Аптека №150 от ЦРА №1 Клецкого района;30.11.2023;3
Линекс капсулы блистер №16;#ИМЯ?;;17
Линекс капсулы блистер №16;Аптека №310 от ЦРА № 97 Копыльского района;30.11.2023;2
Линекс капсулы блистер №16;ЦРА №97 Копыльского района;30.11.2023;15
Линекс капсулы блистер №16;#ИМЯ?;;9
Линекс капсулы блистер №16;Аптека №64 от ЦРА №28 Крупского района;30.11.2023;3
Линекс капсулы блистер №16;Аптека №64 от ЦРА №28 Крупского района;31.03.2024;2
Линекс капсулы блистер №16;ЦРА №28 Крупского района;30.11.2023;2
Линекс капсулы блистер №16;Аптека №67 от ЦРА №28 Крупского района;31.03.2024;2
Линекс капсулы блистер №16;#ИМЯ?;;20
Линекс капсулы блистер №16;ЦРА №24 Логойского района;30.11.2023;5
Линекс капсулы блистер №16;ЦРА №24 Логойского района;31.03.2024;5
Линекс капсулы блистер №16;Аптека №229 от ЦРА №24 Логойского района;30.11.2023;1
Линекс капсулы блистер №16;Аптека №229 от ЦРА №24 Логойского района;31.03.2024;2
Линекс капсулы блистер №16;Аптека №283 от ЦРА №24 Логойского района;30.11.2023;2
Линекс капсулы блистер №16;Аптека №283 от ЦРА №24 Логойского района;31.03.2024;5
Линекс капсулы блистер №16;#ИМЯ?;;37
Линекс капсулы блистер №16;Аптека №88 от ЦРА №90 Любанского района;30.11.2023;3
Линекс капсулы блистер №16;Аптека №88 от ЦРА №90 Любанского района;31.03.2024;2
Линекс капсулы блистер №16;ЦРА №90 Любанского района;30.11.2023;8
Линекс капсулы блистер №16;ЦРА №90 Любанского района;31.03.2024;18
Линекс капсулы блистер №16;Аптека №230 от ЦРА №90 Любанского р-на;30.11.2023;3
Линекс капсулы блистер №16;Аптека №230 от ЦРА №90 Любанского р-на;31.03.2024;3
Линекс капсулы блистер №16;#ИМЯ?;;148
Линекс капсулы блистер №16;Аптека №98 от ЦРА № 182 Минского р-на;31.03.2024;5
Линекс капсулы блистер №16;Аптека №104 от ЦРА № 182 Минского района;30.11.2023;1
Линекс капсулы блистер №16;Аптека №306 от ЦРА № 182 Минского района;30.11.2023;5
Линекс капсулы блистер №16;Аптека №174 от ЦРА № 182 Минского р-на;30.11.2023;3
Линекс капсулы блистер №16;Аптека №174 от ЦРА № 182 Минского р-на;31.03.2024;2
Линекс капсулы блистер №16;Аптека №145 от ЦРА №182 Минского р-на;31.03.2024;5
Линекс капсулы блистер №16;ЦРА №182 Минского района;30.11.2023;20
Линекс капсулы блистер №16;ЦРА №182 Минского района;31.03.2024;10
Линекс капсулы блистер №16;Аптека №153  от ЦРА № 182 Минского р-на;30.11.2023;5
Линекс капсулы блистер №16;Аптека №22 от ЦРА № 182 Минского р-на;30.11.2023;10
Линекс капсулы блистер №16;Аптека №22 от ЦРА № 182 Минского р-на;31.03.2024;5
Линекс капсулы блистер №16;Аптека №34 от ЦРА № 182 Минского района;31.03.2024;3
Линекс капсулы блистер №16;Аптека №37 от ЦРА № 182 Минского р-на;30.11.2023;2
Линекс капсулы блистер №16;Аптека №99 от ЦРА №182 Минского района;30.11.2023;5
Линекс капсулы блистер №16;Аптека №99 от ЦРА №182 Минского района;31.03.2024;10
Линекс капсулы блистер №16;Аптека №162 от ЦРА №182 Минского района;31.03.2024;2
Линекс капсулы блистер №16;Аптека №190 от ЦРА № 182 Минского р-на;30.11.2023;10
Линекс капсулы блистер №16;Аптека №212 от ЦРА № 182 Минского р-на;30.11.2023;5
Линекс капсулы блистер №16;Аптека №212 от ЦРА № 182 Минского р-на;31.03.2024;5
Линекс капсулы блистер №16;Аптека №75 от ЦРА № 182 Минского р-на;30.11.2023;10
Линекс капсулы блистер №16;Аптека №139 от ЦРА №182 Минского района;30.11.2023;15
Линекс капсулы блистер №16;Аптека №141 от ЦРА №182 Минского района;30.11.2023;10
Линекс капсулы блистер №16;#ИМЯ?;;48
Линекс капсулы блистер №16;ЦРА №198 Молодечненского района;30.11.2023;10
Линекс капсулы блистер №16;Аптека №111 от ЦРА № 198 Молодечненского р-на;30.11.2023;5
Линекс капсулы блистер №16;Аптека №180 от ЦРА № 198 Молодечненского р-на;31.03.2024;5
Линекс капсулы блистер №16;Аптека №110 от ЦРА № 198 Молодечненского р-на;30.11.2023;7
Линекс капсулы блистер №16;Аптека №110 от ЦРА № 198 Молодечненского р-на;31.03.2024;5
Линекс капсулы блистер №16;Аптека №115 от ЦРА № 198 Молодечненского р-на;30.11.2023;3
Линекс капсулы блистер №16;Аптека №116 от ЦРА № 198 Молодечненского р-на;30.11.2023;5
Линекс капсулы блистер №16;Аптека №142 от ЦРА № 198 Молодечненского р-на;31.03.2024;5
Линекс капсулы блистер №16;Аптека №216 от ЦРА № 198 Молодечненского р-на;30.11.2023;3
Линекс капсулы блистер №16;#ИМЯ?;;43
Линекс капсулы блистер №16;Аптека №300 от ЦРА №131 Мядельского района;30.11.2023;5
Линекс капсулы блистер №16;ЦРА №131 Мядельского района;30.11.2023;4
Линекс капсулы блистер №16;ЦРА №131 Мядельского района;31.03.2024;5
Линекс капсулы блистер №16;Аптека №135 ЦРА №131 Мядельского района;31.03.2024;5
Линекс капсулы блистер №16;Аптека №11 от ЦРА №131 Мядельского района;30.11.2023;2
Линекс капсулы блистер №16;Аптека №132 от ЦРА №131 Мядельского района;30.11.2023;15
Линекс капсулы блистер №16;Аптека №133 от ЦРА №131 Мядельского района;30.11.2023;1
Линекс капсулы блистер №16;Аптека №133 от ЦРА №131 Мядельского района;31.03.2024;2
Линекс капсулы блистер №16;Аптека №232 ЦРА № 131 Мядельского района;30.11.2023;4
Линекс капсулы блистер №16;#ИМЯ?;;39
Линекс капсулы блистер №16;Аптека №105 от ЦРА №4 Несвижского р-на;30.11.2023;9
Линекс капсулы блистер №16;ЦРА №4 Несвижского района;30.11.2023;5
Линекс капсулы блистер №16;Аптека №6 от ЦРА №4 Несвижского района;30.11.2023;1
Линекс капсулы блистер №16;Аптека №6 от ЦРА №4 Несвижского района;31.03.2024;5
Линекс капсулы блистер №16;Аптека №140 от ЦРА №4 Несвижского р-на;30.11.2023;1
Линекс капсулы блистер №16;Аптека №140 от ЦРА №4 Несвижского р-на;31.03.2024;3
Линекс капсулы блистер №16;Аптека №277 от ЦРА №4 Несвижского района;31.03.2024;10
Линекс капсулы блистер №16;Аптека №294 от ЦРА №4 Несвижского района;30.11.2023;5
Линекс капсулы блистер №16;#ИМЯ?;;60
Линекс капсулы блистер №16;Аптека №239 от ЦРА №25 Пуховичского района;30.11.2023;3
Линекс капсулы блистер №16;Аптека №315 от ЦРА № 25 Пуховичского района;30.11.2023;1
Линекс капсулы блистер №16;Аптека №324 от ЦРА № 25 Пуховичского района;30.11.2023;2
Линекс капсулы блистер №16;Аптека №32 от ЦРА №25 Пуховичского района;30.11.2023;2
Линекс капсулы блистер №16;ЦРА №25 Пуховичского района;30.11.2023;10
Линекс капсулы блистер №16;ЦРА №25 Пуховичского района;31.03.2024;20
Линекс капсулы блистер №16;Аптека №195 от ЦРА №25 Пуховичского района;30.11.2023;5
Линекс капсулы блистер №16;Аптека №210 от ЦРА №25 Пуховичского района;30.11.2023;5
Линекс капсулы блистер №16;Аптека №214 от ЦРА №25 Пуховичского района;30.11.2023;9
Линекс капсулы блистер №16;Аптека №176 от ЦРА №25 Пуховичского района;30.11.2023;1
Линекс капсулы блистер №16;Аптека №236 от ЦРА №25 Пуховичского района;30.11.2023;2
Линекс капсулы блистер №16;#ИМЯ?;;31
Линекс капсулы блистер №16;ЦМА №80 г.Слуцк;30.11.2023;7
Линекс капсулы блистер №16;ЦМА №80 г.Слуцк;31.03.2024;5
Линекс капсулы блистер №16;Аптека №79 от ЦМА №80  г.Слуцк;30.11.2023;7
