drug_name;ap_name;expiration_date;realization
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;6
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №19 Березинского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №107 от ЦРА №19 Березинского р-на;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;11
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №321 от ЦРА №16 Борисовского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №167 от ЦРА №16 Борисовского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №49 от ЦРА №16 Борисовского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №215 от ЦРА №16 Борисовского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;4
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №119 от ЦРА № 118 Вилейского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №118 Вилейского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;22
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №123 Воложинского района;30.09.2026;10
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №127 от ЦРА №123 Воложинского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №124 от ЦРА №123 Воложинского р-на;30.09.2026;7
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;14
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №14 от ЦРА №218 Дзержинского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №63 от ЦРА №218 Дзержинского р-на;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №69 от ЦРА №218 Дзержинского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №225 от ЦРА №218 Дзержинского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №213 от ЦРА №218 Дзержинского района;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;14
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №102 от ЦГА № 192 г.Жодино;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №189 от ЦГА №192 г.Жодино;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №207 от ЦГА №192 г.Жодино;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №209 от ЦГА № 192 г.Жодино;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №150 от ЦРА №1 Клецкого района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;9
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №310 от ЦРА № 97 Копыльского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №97 Копыльского района;30.09.2026;7
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;13
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №28 Крупского района;30.09.2026;13
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №26 от ЦРА №24 Логойского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;23
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №88 от ЦРА №90 Любанского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №90 Любанского района;30.09.2026;8
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №230 от ЦРА №90 Любанского р-на;30.09.2026;10
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №81 от ЦРА №90 Любанского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;41
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №182 Минского района;30.09.2026;10
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №22 от ЦРА № 182 Минского р-на;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №37 от ЦРА № 182 Минского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №99 от ЦРА №182 Минского района;30.09.2026;10
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №162 от ЦРА №182 Минского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №190 от ЦРА № 182 Минского р-на;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №157 от ЦРА №182 Минского  района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №156 от ЦРА № 182 Минского р-на;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;25
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №179 от ЦРА № 198 Молодечненского р-на;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №198 Молодечненского района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №60 от ЦРА № 198 Молодечненского р-на;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №111 от ЦРА № 198 Молодечненского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №180 от ЦРА № 198 Молодечненского р-на;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №110 от ЦРА № 198 Молодечненского р-на;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №115 от ЦРА № 198 Молодечненского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;8
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №131 Мядельского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №11 от ЦРА №131 Мядельского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №133 от ЦРА №131 Мядельского района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №286 от ЦРА №131 Мядельского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;26
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №105 от ЦРА №4 Несвижского р-на;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №4 Несвижского района;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №6 от ЦРА №4 Несвижского района;30.09.2026;10
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №140 от ЦРА №4 Несвижского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №277 от ЦРА №4 Несвижского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;25
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №239 от ЦРА №25 Пуховичского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №315 от ЦРА № 25 Пуховичского района;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №32 от ЦРА №25 Пуховичского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №33 от ЦРА №25 Пуховичского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №210 от ЦРА №25 Пуховичского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №214 от ЦРА №25 Пуховичского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №176 от ЦРА №25 Пуховичского района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №236 от ЦРА №25 Пуховичского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;6
Кетонал форте таблетки п/о 100мг флакон №20;ЦМА №80 г.Слуцк;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №184 от ЦМА №80  г.Слуцк;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №12 от ЦМА №80  г.Слуцк;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №199 от ЦМА №80  г.Слуцк;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;7
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №46 от ЦРА №23 Смолевичского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №252 от ЦРА №23 Смолевичского р-на;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;20
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №208 Солигорского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №193 от ЦРА №208 Солигорского района;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №183 от ЦРА №208 Солигорского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №242 от ЦРА №208 Солигорского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №233 от ЦРА №208 Солигорского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №323 от ЦРА №208 Солигорского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;10
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №206 от ЦМА №80 г.Слуцк;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;18
Кетонал форте таблетки п/о 100мг флакон №20;ЦРА №7 Столбцовского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №128 от ЦРА №7 Столбцовского района;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №151 от ЦРА №7 Столбцовского района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №293 от ЦРА №7 Столбцовского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №9 от ЦРА №7 Столбцовского р-на;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;1
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №330 от ЦРА №21 Узденского р-на;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;#ИМЯ?;;7
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №35 от ЦРА №20 Червенского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №287 от ЦРА №20 Червенского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Аптека №255 от ЦРА №20 Червенского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;Прочие;;0
Комплинекс беби БАД капли 8мл упаковка №1;;;55
Комплинекс беби БАД капли 8мл упаковка №1;"Аптеки РУП ""Минскфармация""";;55
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;9
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №321 от ЦРА №16 Борисовского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №137 от ЦРА №16 Борисовского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;ЦРА №16 Борисовского района;01.03.2024;5
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №215 от ЦРА №16 Борисовского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №263 от ЦРА №16 Борисовского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;2
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №318 от ЦРА № 123 Воложинского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №224 от ЦРА №123 Воложинского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;8
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №62 от ЦРА №218 Дзержинского р-на;01.03.2024;5
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №225 от ЦРА №218 Дзержинского района;01.03.2024;3
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;2
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №189 от ЦГА №192 г.Жодино;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;1
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №5 от ЦРА №1 Клецкого района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;2
Комплинекс беби БАД капли 8мл упаковка №1;ЦРА №28 Крупского района;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;1
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №228 от ЦРА №24 Логойского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;9
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №145 от ЦРА №182 Минского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;ЦРА №182 Минского района;01.03.2024;5
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №22 от ЦРА № 182 Минского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №212 от ЦРА № 182 Минского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;2
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №142 от ЦРА № 198 Молодечненского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;3
Комплинекс беби БАД капли 8мл упаковка №1;ЦРА №4 Несвижского района;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №277 от ЦРА №4 Несвижского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;6
Комплинекс беби БАД капли 8мл упаковка №1;ЦРА №25 Пуховичского района;01.03.2024;5
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №27 от ЦРА №25 Пуховичского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;1
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №252 от ЦРА №23 Смолевичского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;#ИМЯ?;;9
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №18 от ЦРА №20 Червенского района;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;ЦРА №20 Червенского района;01.03.2024;3
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №35 от ЦРА №20 Червенского района;01.03.2024;3
Комплинекс беби БАД капли 8мл упаковка №1;Аптека №255 от ЦРА №20 Червенского района;01.03.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;;;52
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;"Аптеки РУП ""Минскфармация""";;52
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;8
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №137 от ЦРА №16 Борисовского района;29.02.2024;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №167 от ЦРА №16 Борисовского района;29.02.2024;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦРА №16 Борисовского района;29.02.2024;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №219 от ЦРА № 118 Вилейского р-на;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;7
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №62 от ЦРА №218 Дзержинского р-на;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №69 от ЦРА №218 Дзержинского района;29.02.2024;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №225 от ЦРА №218 Дзержинского района;29.02.2024;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №213 от ЦРА №218 Дзержинского района;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦГА №192 Жодино;30.06.2023;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №189 от ЦГА №192 г.Жодино;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;5
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №82 от ЦРА №97 Копыльского района;29.02.2024;5
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №81 от ЦРА №90 Любанского р-на;30.06.2023;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №81 от ЦРА №90 Любанского р-на;29.02.2024;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦРА №182 Минского района;29.02.2024;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №22 от ЦРА № 182 Минского р-на;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;5
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №60 от ЦРА № 198 Молодечненского р-на;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №180 от ЦРА № 198 Молодечненского р-на;29.02.2024;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №216 от ЦРА № 198 Молодечненского р-на;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №300 от ЦРА №131 Мядельского района;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦРА №131 Мядельского района;29.02.2024;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦРА №4 Несвижского района;30.06.2023;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;6
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №315 от ЦРА № 25 Пуховичского района;29.02.2024;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦРА №25 Пуховичского района;29.02.2024;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №214 от ЦРА №25 Пуховичского района;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №184 от ЦМА №80  г.Слуцк;30.06.2023;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;4
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №193 от ЦРА №208 Солигорского района;29.02.2024;3
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Аптека №183 от ЦРА №208 Солигорского района;29.02.2024;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦРА №7 Столбцовского района;30.06.2023;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;#ИМЯ?;;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;ЦРА №21 Узденского района;29.02.2024;2
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;Прочие;;0
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;;;223
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;"Аптеки РУП ""Минскфармация""";;154
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;7
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №19 Березинского района;31.01.2025;7
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;27
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №137 от ЦРА №16 Борисовского района;31.01.2025;7
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №172 от ЦРА №16 Борисовского района;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №16 Борисовского района;01.01.2023;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №49 от ЦРА №16 Борисовского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №263 от ЦРА №16 Борисовского района;01.01.2023;8
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №263 от ЦРА №16 Борисовского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №260 от ЦРА №16 Борисовского района;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №36 от ЦРА № 118 Вилейского р-на;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;19
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №31 от ЦРА №218 Дзержинского р-на;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №62 от ЦРА №218 Дзержинского р-на;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №218 Дзержинского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №213 от ЦРА №218 Дзержинского района;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;14
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №312 от ЦГА № 192  г.Жодино;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦГА №192 Жодино;01.01.2023;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦГА №192 Жодино;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №102 от ЦГА № 192 г.Жодино;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №189 от ЦГА №192 г.Жодино;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №117 от ЦГА №192 г. Жодино;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №43 от ЦРА №1 Клецкого района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №97 Копыльского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №24 Логойского района;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;11
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №98 от ЦРА № 182 Минского р-на;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №182 Минского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №212 от ЦРА № 182 Минского р-на;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №141 от ЦРА №182 Минского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;18
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №198 Молодечненского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №180 от ЦРА № 198 Молодечненского р-на;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №115 от ЦРА № 198 Молодечненского р-на;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;4
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №4 Несвижского района;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №6 от ЦРА №4 Несвижского района;01.01.2023;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;22
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №25 Пуховичского района;31.01.2025;15
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №214 от ЦРА №25 Пуховичского района;01.01.2023;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №214 от ЦРА №25 Пуховичского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Аптека №236 от ЦРА №25 Пуховичского района;01.01.2023;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;ЦРА №23 Смолевичского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;#ИМЯ?;;9
