drug_name;ap_name;expiration_date;realization
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №141 от ЦРА №182 Минского района;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №157 от ЦРА №182 Минского  района;30.06.2024;1
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №157 от ЦРА №182 Минского  района;31.01.2025;1
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №156 от ЦРА № 182 Минского р-на;30.06.2024;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Молодечненский район;;55
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №198 Молодечненского района;30.06.2024;4
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №198 Молодечненского района;31.01.2025;4
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №60 от ЦРА № 198 Молодечненского р-на;31.01.2025;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №111 от ЦРА № 198 Молодечненского р-на;30.06.2024;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №180 от ЦРА № 198 Молодечненского р-на;30.06.2024;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №110 от ЦРА № 198 Молодечненского р-на;30.06.2024;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №115 от ЦРА № 198 Молодечненского р-на;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №116 от ЦРА № 198 Молодечненского р-на;30.06.2024;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №142 от ЦРА № 198 Молодечненского р-на;30.06.2024;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №216 от ЦРА № 198 Молодечненского р-на;30.06.2024;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №216 от ЦРА № 198 Молодечненского р-на;31.01.2025;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Мядельский район;;16
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №308 от ЦРА № 131 Мядельского района;30.06.2024;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №131 Мядельского района;31.01.2025;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №132 от ЦРА №131 Мядельского района;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №232 ЦРА № 131 Мядельского района;31.01.2025;6
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Несвижский район;;49
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;           Аптека №105 от ЦРА №4 Несвижского р-на;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;           Аптека №105 от ЦРА №4 Несвижского р-на;31.01.2025;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №4 Несвижского района;31.01.2025;20
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №6 от ЦРА №4 Несвижского района;31.01.2025;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №140 от ЦРА №4 Несвижского р-на;31.01.2025;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №277 от ЦРА №4 Несвижского района;31.01.2025;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Пуховичский район;;39
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №239 от ЦРА №25 Пуховичского района;31.01.2025;6
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №315 от ЦРА № 25 Пуховичского района;31.01.2025;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №32 от ЦРА №25 Пуховичского района;31.01.2025;4
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №25 Пуховичского района;30.06.2024;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №27 от ЦРА №25 Пуховичского района;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №176 от ЦРА №25 Пуховичского района;30.06.2024;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №38 от ЦРА №25 Пуховичского р-на;31.01.2025;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №236 от ЦРА №25 Пуховичского района;31.01.2025;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Слуцкий район;;19
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦМА №80 г.Слуцк;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦМА №80 г.Слуцк;31.01.2025;6
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №79 от ЦМА №80  г.Слуцк;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №184 от ЦМА №80  г.Слуцк;31.01.2025;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Смолевичский район;;17
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №303 от ЦРА № 23 Смолевичского района;31.01.2025;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №301 от ЦРА №23 Смолевичского района;31.01.2025;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №23 Смолевичского района;31.01.2025;8
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №77 от ЦРА №23 Смолевичского района;31.01.2025;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Солигорский район;;29
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №193 от ЦРА №208 Солигорского района;31.01.2025;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №94 от ЦРА №208 Солигорского района;30.06.2024;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №94 от ЦРА №208 Солигорского района;31.01.2025;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №183 от ЦРА №208 Солигорского района;31.01.2025;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №148 от ЦРА №208 Солигорского р-на;31.01.2025;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №323 от ЦРА №208 Солигорского р-на;31.01.2025;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Стародорожский район;;43
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;30.06.2024;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;31.01.2025;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №181 от ЦМА №80 г.Слуцк;30.06.2024;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №206 от ЦМА №80 г.Слуцк;30.06.2024;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №325 от ЦМА №80 г.Слуцк;31.01.2025;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Столбцовский район;;45
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №130 от ЦРА №7 Столбцовского района;31.01.2025;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №186 от ЦРА №7 Столбцовского района;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №186 от ЦРА №7 Столбцовского района;31.01.2025;10
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №151 от ЦРА №7 Столбцовского района;30.06.2024;3
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №293 от ЦРА №7 Столбцовского района;30.06.2024;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №293 от ЦРА №7 Столбцовского района;31.01.2025;12
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Узденский район;;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №21 Узденского района;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1; - Червенский район;;22
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №17 от ЦРА №20 Червенского района;30.06.2024;2
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №18 от ЦРА №20 Червенского района;30.06.2024;6
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          ЦРА №20 Червенского района;30.06.2024;9
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;          Аптека №35 от ЦРА №20 Червенского района;30.06.2024;5
Кетонал гель для наруж. прим. 25мг/г 50г туба №1;Прочие;;0
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;;;209
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;"Аптеки РУП ""Минскфармация""";;209
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Березинский район;;9
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №19 Березинского района;31.03.2025;6
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №220 от ЦРА №19 Березинского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №222 от ЦРА №19 Березинского р-на;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Борисовский район;;17
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №321 от ЦРА №16 Борисовского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №137 от ЦРА №16 Борисовского района;31.03.2025;6
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №167 от ЦРА №16 Борисовского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №16 Борисовского района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №215 от ЦРА №16 Борисовского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №263 от ЦРА №16 Борисовского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Вилейский район;;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №40 от ЦРА № 118 Вилейского р-на;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №118 Вилейского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Воложинский район;;6
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №318 от ЦРА № 123 Воложинского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №123 Воложинского района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Дзержинский район;;19
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №14 от ЦРА №218 Дзержинского р-на;31.03.2025;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №31 от ЦРА №218 Дзержинского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №69 от ЦРА №218 Дзержинского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №218 Дзержинского района;31.03.2025;10
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №217 от ЦРА № 218 Дзержинского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Жодино Смолевичского района;;9
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №312 от ЦГА № 192  г.Жодино;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦГА №192 Жодино;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №189 от ЦГА №192 г.Жодино;31.03.2025;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №207 от ЦГА №192 г.Жодино;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №209 от ЦГА № 192 г.Жодино;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Клецкий район;;8
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №39 от ЦРА №1 Клецкого района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №1 Клецкого района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №150 от ЦРА №1 Клецкого района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Копыльский район;;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №97 Копыльского района;31.03.2025;4
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №82 от ЦРА №97 Копыльского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Логойский район;;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №283 от ЦРА №24 Логойского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Любанский район;;8
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №230 от ЦРА №90 Любанского р-на;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №81 от ЦРА №90 Любанского р-на;31.03.2025;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Минский район;;42
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №306 от ЦРА № 182 Минского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №145 от ЦРА №182 Минского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №182 Минского района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №34 от ЦРА № 182 Минского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №61 от ЦРА № 182 Минского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №99 от ЦРА №182 Минского района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №162 от ЦРА №182 Минского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №190 от ЦРА № 182 Минского р-на;31.03.2025;8
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №212 от ЦРА № 182 Минского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №141 от ЦРА №182 Минского района;31.03.2025;10
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №156 от ЦРА № 182 Минского р-на;31.03.2025;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Молодечненский район;;9
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №198 Молодечненского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №111 от ЦРА № 198 Молодечненского р-на;31.03.2025;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №110 от ЦРА № 198 Молодечненского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №115 от ЦРА № 198 Молодечненского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Несвижский район;;21
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №4 Несвижского района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №6 от ЦРА №4 Несвижского района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №140 от ЦРА №4 Несвижского р-на;31.03.2025;8
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №277 от ЦРА №4 Несвижского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №294 от ЦРА №4 Несвижского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Пуховичский район;;7
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №315 от ЦРА № 25 Пуховичского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №195 от ЦРА №25 Пуховичского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №214 от ЦРА №25 Пуховичского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №236 от ЦРА №25 Пуховичского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Слуцкий район;;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦМА №80 г.Слуцк;31.03.2025;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Смолевичский район;;10
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №301 от ЦРА №23 Смолевичского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          ЦРА №23 Смолевичского района;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №46 от ЦРА №23 Смолевичского района;31.03.2025;3
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Солигорский район;;4
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №242 от ЦРА №208 Солигорского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №233 от ЦРА №208 Солигорского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Стародорожский район;;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;31.03.2025;5
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Столбцовский район;;16
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №130 от ЦРА №7 Столбцовского района;31.03.2025;1
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №186 от ЦРА №7 Столбцовского района;31.03.2025;15
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Узденский район;;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №70 от ЦРА №21 Узденского р-на;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20; - Червенский район;;4
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №17 от ЦРА №20 Червенского района;31.03.2025;2
Кетонал Дуо капсулы с модиф. высвобождением 150мг упаковка №20;          Аптека №35 от ЦРА №20 Червенского района;31.03.2025;2
Кетонал капсулы 50мг флакон №25;;;152
Кетонал капсулы 50мг флакон №25;"Аптеки РУП ""Минскфармация""";;152
Кетонал капсулы 50мг флакон №25; - Березинский район;;10
Кетонал капсулы 50мг флакон №25;          ЦРА №19 Березинского района;31.10.2026;6
Кетонал капсулы 50мг флакон №25;          Аптека №220 от ЦРА №19 Березинского р-на;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №107 от ЦРА №19 Березинского р-на;31.10.2026;1
Кетонал капсулы 50мг флакон №25;          Аптека №222 от ЦРА №19 Березинского р-на;31.10.2026;1
Кетонал капсулы 50мг флакон №25; - Борисовский район;;11
Кетонал капсулы 50мг флакон №25;          Аптека №272 от ЦРА №16 Борисовского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №137 от ЦРА №16 Борисовского района;31.10.2026;5
Кетонал капсулы 50мг флакон №25;          Аптека №167 от ЦРА №16 Борисовского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №263 от ЦРА №16 Борисовского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Вилейский район;;4
Кетонал капсулы 50мг флакон №25;          Аптека №119 от ЦРА № 118 Вилейского р-на;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          ЦРА №118 Вилейского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Воложинский район;;7
Кетонал капсулы 50мг флакон №25;          Аптека №318 от ЦРА № 123 Воложинского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          ЦРА №123 Воложинского района;31.10.2026;5
Кетонал капсулы 50мг флакон №25; - Дзержинский район;;3
Кетонал капсулы 50мг флакон №25;          Аптека №31 от ЦРА №218 Дзержинского р-на;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №225 от ЦРА №218 Дзержинского района;31.10.2026;1
Кетонал капсулы 50мг флакон №25; - Жодино Смолевичского района;;7
Кетонал капсулы 50мг флакон №25;          Аптека №189 от ЦГА №192 г.Жодино;31.10.2026;5
Кетонал капсулы 50мг флакон №25;          Аптека №209 от ЦГА № 192 г.Жодино;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Клецкий район;;1
Кетонал капсулы 50мг флакон №25;          Аптека №150 от ЦРА №1 Клецкого района;31.10.2026;1
Кетонал капсулы 50мг флакон №25; - Копыльский район;;2
Кетонал капсулы 50мг флакон №25;          ЦРА №97 Копыльского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Крупский район;;2
Кетонал капсулы 50мг флакон №25;          Аптека №64 от ЦРА №28 Крупского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Логойский район;;8
Кетонал капсулы 50мг флакон №25;          ЦРА №24 Логойского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25;          Аптека №229 от ЦРА №24 Логойского района;31.10.2026;1
Кетонал капсулы 50мг флакон №25;          Аптека №283 от ЦРА №24 Логойского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №228 от ЦРА №24 Логойского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Любанский район;;2
Кетонал капсулы 50мг флакон №25;          Аптека №88 от ЦРА №90 Любанского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Минский район;;16
Кетонал капсулы 50мг флакон №25;          Аптека №98 от ЦРА № 182 Минского р-на;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №306 от ЦРА № 182 Минского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          ЦРА №182 Минского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25;          Аптека №153  от ЦРА № 182 Минского р-на;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №190 от ЦРА № 182 Минского р-на;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №212 от ЦРА № 182 Минского р-на;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №141 от ЦРА №182 Минского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25; - Молодечненский район;;10
Кетонал капсулы 50мг флакон №25;          ЦРА №198 Молодечненского района;31.10.2026;4
Кетонал капсулы 50мг флакон №25;          Аптека №180 от ЦРА № 198 Молодечненского р-на;31.10.2026;6
Кетонал капсулы 50мг флакон №25; - Мядельский район;;4
Кетонал капсулы 50мг флакон №25;          Аптека №11 от ЦРА №131 Мядельского района;31.10.2026;4
Кетонал капсулы 50мг флакон №25; - Несвижский район;;9
Кетонал капсулы 50мг флакон №25;           Аптека №105 от ЦРА №4 Несвижского р-на;31.10.2026;5
Кетонал капсулы 50мг флакон №25;          ЦРА №4 Несвижского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №277 от ЦРА №4 Несвижского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Пуховичский район;;14
Кетонал капсулы 50мг флакон №25;          Аптека №239 от ЦРА №25 Пуховичского района;31.10.2026;4
Кетонал капсулы 50мг флакон №25;          ЦРА №25 Пуховичского района;31.10.2026;5
Кетонал капсулы 50мг флакон №25;          Аптека №214 от ЦРА №25 Пуховичского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25;          Аптека №236 от ЦРА №25 Пуховичского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Слуцкий район;;6
Кетонал капсулы 50мг флакон №25;          Аптека №184 от ЦМА №80  г.Слуцк;31.10.2026;3
Кетонал капсулы 50мг флакон №25;          Аптека №199 от ЦМА №80  г.Слуцк;31.10.2026;3
Кетонал капсулы 50мг флакон №25; - Смолевичский район;;4
Кетонал капсулы 50мг флакон №25;          Аптека №46 от ЦРА №23 Смолевичского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25;          Аптека №309 от ЦРА № 23 Смолевичского района;31.10.2026;1
Кетонал капсулы 50мг флакон №25; - Солигорский район;;13
Кетонал капсулы 50мг флакон №25;          ЦРА №208 Солигорского района;31.10.2026;7
Кетонал капсулы 50мг флакон №25;          Аптека №85 от ЦРА №208 Солигорского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №183 от ЦРА №208 Солигорского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25;          Аптека №87 от ЦРА №208 Солигорского р-на;31.10.2026;1
Кетонал капсулы 50мг флакон №25; - Стародорожский район;;6
Кетонал капсулы 50мг флакон №25;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;31.10.2026;5
Кетонал капсулы 50мг флакон №25;          Аптека №181 от ЦМА №80 г.Слуцк;31.10.2026;1
Кетонал капсулы 50мг флакон №25; - Столбцовский район;;2
Кетонал капсулы 50мг флакон №25;          Аптека №186 от ЦРА №7 Столбцовского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25; - Узденский район;;3
Кетонал капсулы 50мг флакон №25;          ЦРА №21 Узденского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25; - Червенский район;;8
Кетонал капсулы 50мг флакон №25;          Аптека №17 от ЦРА №20 Червенского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25;          Аптека №35 от ЦРА №20 Червенского района;31.10.2026;2
Кетонал капсулы 50мг флакон №25;          Аптека №287 от ЦРА №20 Червенского района;31.10.2026;3
Кетонал капсулы 50мг флакон №25;Прочие;;0
Кетонал крем для наруж. прим. 50мг/г 30г туба №1;;;460
Кетонал крем для наруж. прим. 50мг/г 30г туба №1;"Аптеки РУП ""Минскфармация""";;460
Кетонал крем для наруж. прим. 50мг/г 30г туба №1; - Березинский район;;15
Кетонал крем для наруж. прим. 50мг/г 30г туба №1;          ЦРА №19 Березинского района;31.03.2026;12
Кетонал крем для наруж. прим. 50мг/г 30г туба №1;          Аптека №107 от ЦРА №19 Березинского р-на;31.03.2026;1
Кетонал крем для наруж. прим. 50мг/г 30г туба №1;          Аптека №222 от ЦРА №19 Березинского р-на;31.03.2026;2
Кетонал крем для наруж. прим. 50мг/г 30г туба №1; - Борисовский район;;24
Кетонал крем для наруж. прим. 50мг/г 30г туба №1;          Аптека №167 от ЦРА №16 Борисовского района;31.03.2026;5
