drug_name;ap_name;expiration_date;realization
Кетонал форте таблетки п/о 100мг флакон №20;          ЦРА №90 Любанского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №81 от ЦРА №90 Любанского р-на;30.09.2026;7
Кетонал форте таблетки п/о 100мг флакон №20; - Минский район;;30
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №98 от ЦРА № 182 Минского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №306 от ЦРА № 182 Минского района;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №22 от ЦРА № 182 Минского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №44 от ЦРА № 182 Минского р-на;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №99 от ЦРА №182 Минского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №190 от ЦРА № 182 Минского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №212 от ЦРА № 182 Минского р-на;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №139 от ЦРА №182 Минского района;30.09.2026;6
Кетонал форте таблетки п/о 100мг флакон №20; - Молодечненский район;;12
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №60 от ЦРА № 198 Молодечненского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №111 от ЦРА № 198 Молодечненского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №110 от ЦРА № 198 Молодечненского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №142 от ЦРА № 198 Молодечненского р-на;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20; - Мядельский район;;2
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №232 ЦРА № 131 Мядельского района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №286 от ЦРА №131 Мядельского р-на;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20; - Несвижский район;;25
Кетонал форте таблетки п/о 100мг флакон №20;           Аптека №105 от ЦРА №4 Несвижского р-на;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №331 от ЦРА № 4 Несвижского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;          ЦРА №4 Несвижского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №6 от ЦРА №4 Несвижского района;30.09.2026;10
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №277 от ЦРА №4 Несвижского района;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №294 от ЦРА №4 Несвижского района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20; - Пуховичский район;;55
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №239 от ЦРА №25 Пуховичского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №315 от ЦРА № 25 Пуховичского района;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №32 от ЦРА №25 Пуховичского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          ЦРА №25 Пуховичского района;30.09.2026;20
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №33 от ЦРА №25 Пуховичского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №195 от ЦРА №25 Пуховичского района;30.09.2026;7
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №214 от ЦРА №25 Пуховичского района;30.09.2026;10
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №176 от ЦРА №25 Пуховичского района;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №236 от ЦРА №25 Пуховичского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20; - Слуцкий район;;10
Кетонал форте таблетки п/о 100мг флакон №20;          ЦМА №80 г.Слуцк;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №184 от ЦМА №80  г.Слуцк;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №199 от ЦМА №80  г.Слуцк;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20; - Смолевичский район;;7
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №301 от ЦРА №23 Смолевичского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;          ЦРА №23 Смолевичского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20; - Солигорский район;;14
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №193 от ЦРА №208 Солигорского района;30.09.2026;7
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №94 от ЦРА №208 Солигорского района;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №148 от ЦРА №208 Солигорского р-на;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №323 от ЦРА №208 Солигорского р-на;30.09.2026;2
Кетонал форте таблетки п/о 100мг флакон №20; - Стародорожский район;;10
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №181 от ЦМА №80 г.Слуцк;30.09.2026;1
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №325 от ЦМА №80 г.Слуцк;30.09.2026;4
Кетонал форте таблетки п/о 100мг флакон №20; - Столбцовский район;;11
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №186 от ЦРА №7 Столбцовского района;30.09.2026;3
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №293 от ЦРА №7 Столбцовского района;30.09.2026;8
Кетонал форте таблетки п/о 100мг флакон №20; - Червенский район;;13
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №18 от ЦРА №20 Червенского района;30.09.2026;8
Кетонал форте таблетки п/о 100мг флакон №20;          Аптека №35 от ЦРА №20 Червенского района;30.09.2026;5
Кетонал форте таблетки п/о 100мг флакон №20;Прочие;;0
Комплинекс беби БАД капли 8мл упаковка №1;;;60
Комплинекс беби БАД капли 8мл упаковка №1;"Аптеки РУП ""Минскфармация""";;60
Комплинекс беби БАД капли 8мл упаковка №1; - Березинский район;;1
Комплинекс беби БАД капли 8мл упаковка №1;          ЦРА №19 Березинского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Борисовский район;;12
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №137 от ЦРА №16 Борисовского района;01.03.2024;7
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №167 от ЦРА №16 Борисовского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №172 от ЦРА №16 Борисовского района;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №215 от ЦРА №16 Борисовского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №263 от ЦРА №16 Борисовского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Воложинский район;;4
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №318 от ЦРА № 123 Воложинского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №124 от ЦРА №123 Воложинского р-на;01.03.2024;3
Комплинекс беби БАД капли 8мл упаковка №1; - Дзержинский район;;12
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №62 от ЦРА №218 Дзержинского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №69 от ЦРА №218 Дзержинского района;01.03.2024;4
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №225 от ЦРА №218 Дзержинского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          ЦРА №218 Дзержинского района;01.03.2024;5
Комплинекс беби БАД капли 8мл упаковка №1; - Логойский район;;2
Комплинекс беби БАД капли 8мл упаковка №1;          ЦРА №24 Логойского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №26 от ЦРА №24 Логойского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Любанский район;;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №81 от ЦРА №90 Любанского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Минский район;;12
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №98 от ЦРА № 182 Минского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №306 от ЦРА № 182 Минского района;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №37 от ЦРА № 182 Минского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №190 от ЦРА № 182 Минского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №212 от ЦРА № 182 Минского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №141 от ЦРА №182 Минского района;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №157 от ЦРА №182 Минского  района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Молодечненский район;;6
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №60 от ЦРА № 198 Молодечненского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №110 от ЦРА № 198 Молодечненского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №115 от ЦРА № 198 Молодечненского р-на;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №216 от ЦРА № 198 Молодечненского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Мядельский район;;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №300 от ЦРА №131 Мядельского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №286 от ЦРА №131 Мядельского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Несвижский район;;2
Комплинекс беби БАД капли 8мл упаковка №1;           Аптека №105 от ЦРА №4 Несвижского р-на;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №277 от ЦРА №4 Несвижского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Пуховичский район;;3
Комплинекс беби БАД капли 8мл упаковка №1;          ЦРА №25 Пуховичского района;01.03.2024;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №195 от ЦРА №25 Пуховичского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Слуцкий район;;1
Комплинекс беби БАД капли 8мл упаковка №1;          ЦМА №80 г.Слуцк;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1; - Червенский район;;2
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №18 от ЦРА №20 Червенского района;01.03.2024;1
Комплинекс беби БАД капли 8мл упаковка №1;          Аптека №35 от ЦРА №20 Червенского района;01.03.2024;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;;;24
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;"Аптеки РУП ""Минскфармация""";;24
Комплинекс беби БАД пакетики саше 1,5г упаковка №10; - Березинский район;;5
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          ЦРА №19 Березинского района;01.10.2023;5
Комплинекс беби БАД пакетики саше 1,5г упаковка №10; - Борисовский район;;4
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №137 от ЦРА №16 Борисовского района;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №167 от ЦРА №16 Борисовского района;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №172 от ЦРА №16 Борисовского района;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №215 от ЦРА №16 Борисовского района;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10; - Воложинский район;;3
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №318 от ЦРА № 123 Воложинского района;01.10.2023;2
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          ЦРА №123 Воложинского района;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10; - Логойский район;;2
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №26 от ЦРА №24 Логойского района;01.10.2023;2
Комплинекс беби БАД пакетики саше 1,5г упаковка №10; - Минский район;;6
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №98 от ЦРА № 182 Минского р-на;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №306 от ЦРА № 182 Минского района;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №190 от ЦРА № 182 Минского р-на;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №212 от ЦРА № 182 Минского р-на;01.10.2023;2
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №157 от ЦРА №182 Минского  района;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10; - Молодечненский район;;3
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №110 от ЦРА № 198 Молодечненского р-на;01.10.2023;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;          Аптека №115 от ЦРА № 198 Молодечненского р-на;01.10.2023;2
Комплинекс беби БАД пакетики саше 1,5г упаковка №10; - Несвижский район;;1
Комплинекс беби БАД пакетики саше 1,5г упаковка №10;           Аптека №105 от ЦРА №4 Несвижского р-на;01.10.2023;1
Ксефокам пор-к для инъекций в/в, в/м, лиоф. 8мг флакон №5;;;0
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;;;205
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;"Аптеки РУП ""Минскфармация""";;182
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Борисовский район;;23
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №167 от ЦРА №16 Борисовского района;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №16 Борисовского района;01.02.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №16 Борисовского района;31.01.2025;8
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №215 от ЦРА №16 Борисовского района;01.02.2024;7
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Дзержинский район;;32
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №62 от ЦРА №218 Дзержинского р-на;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №69 от ЦРА №218 Дзержинского района;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №225 от ЦРА №218 Дзержинского района;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №225 от ЦРА №218 Дзержинского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №218 Дзержинского района;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №218 Дзержинского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №227 от ЦРА №218 Дзержинского р-на;01.02.2024;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №213 от ЦРА №218 Дзержинского района;01.02.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Клецкий район;;7
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №1 Клецкого района;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №5 от ЦРА №1 Клецкого района;01.02.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Логойский район;;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №229 от ЦРА №24 Логойского района;31.01.2025;1
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Любанский район;;8
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №90 Любанского района;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №230 от ЦРА №90 Любанского р-на;01.02.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Минский район;;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №190 от ЦРА № 182 Минского р-на;01.02.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №141 от ЦРА №182 Минского района;01.02.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Молодечненский район;;23
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №198 Молодечненского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №115 от ЦРА № 198 Молодечненского р-на;31.01.2025;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №142 от ЦРА № 198 Молодечненского р-на;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Несвижский район;;14
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №140 от ЦРА №4 Несвижского р-на;01.02.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №277 от ЦРА №4 Несвижского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №294 от ЦРА №4 Несвижского района;31.01.2025;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Пуховичский район;;7
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №195 от ЦРА №25 Пуховичского района;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №236 от ЦРА №25 Пуховичского района;01.02.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Слуцкий район;;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №79 от ЦМА №80  г.Слуцк;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Смолевичский район;;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №23 Смолевичского района;01.02.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Солигорский район;;13
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №85 от ЦРА №208 Солигорского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №242 от ЦРА №208 Солигорского р-на;01.02.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1; - Столбцовский район;;41
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №7 Столбцовского района;01.02.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          ЦРА №7 Столбцовского района;31.01.2025;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №186 от ЦРА №7 Столбцовского района;01.02.2024;11
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №293 от ЦРА №7 Столбцовского района;01.02.2024;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Аптека №293 от ЦРА №7 Столбцовского района;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Республиканские ЛПО;;23
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Березинская ЦРБ ;31.01.2025;5
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Любанская ЦРБ;01.02.2024;10
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;          Марьиногорская ЦРБ;01.02.2024;8
Лекоклар гранулы для приг. суспензии для приема внутрь 125мг/5мл 60мл флакон №1;Прочие;;0
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;;;471
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;"Аптеки РУП ""Минскфармация""";;461
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Борисовский район;;108
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №321 от ЦРА №16 Борисовского района;31.10.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №137 от ЦРА №16 Борисовского района;31.10.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №167 от ЦРА №16 Борисовского района;31.10.2024;17
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №172 от ЦРА №16 Борисовского района;31.10.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          ЦРА №16 Борисовского района;31.10.2024;8
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №215 от ЦРА №16 Борисовского района;31.10.2024;7
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №263 от ЦРА №16 Борисовского района;31.10.2024;40
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №260 от ЦРА №16 Борисовского района;31.10.2024;13
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №257 от ЦРА №16 Борисовского района;31.10.2024;8
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Воложинский район;;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          ЦРА №123 Воложинского района;31.10.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Дзержинский район;;41
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №62 от ЦРА №218 Дзержинского р-на;31.10.2024;20
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №225 от ЦРА №218 Дзержинского района;31.10.2024;12
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          ЦРА №218 Дзержинского района;31.10.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №227 от ЦРА №218 Дзержинского р-на;31.10.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №213 от ЦРА №218 Дзержинского района;31.10.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Жодино Смолевичского района;;6
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №312 от ЦГА № 192  г.Жодино;31.10.2024;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          ЦГА №192 Жодино;31.10.2024;4
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №102 от ЦГА № 192 г.Жодино;31.10.2024;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Клецкий район;;12
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №43 от ЦРА №1 Клецкого района;31.10.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          ЦРА №1 Клецкого района;31.10.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №150 от ЦРА №1 Клецкого района;31.10.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №5 от ЦРА №1 Клецкого района;31.10.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Копыльский район;;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          ЦРА №97 Копыльского района;31.10.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Крупский район;;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №67 от ЦРА №28 Крупского района;31.10.2024;2
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Логойский район;;7
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №26 от ЦРА №24 Логойского района;31.10.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №229 от ЦРА №24 Логойского района;31.10.2024;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №283 от ЦРА №24 Логойского района;31.10.2024;3
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Любанский район;;7
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №230 от ЦРА №90 Любанского р-на;31.10.2024;6
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №81 от ЦРА №90 Любанского р-на;31.10.2024;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1; - Минский район;;29
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №22 от ЦРА № 182 Минского р-на;31.10.2024;10
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №99 от ЦРА №182 Минского района;31.10.2024;5
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №162 от ЦРА №182 Минского района;31.10.2024;1
Лекоклар гранулы для приг. суспензии для приема внутрь 250мг/5мл 60мл флакон №1;          Аптека №190 от ЦРА № 182 Минского р-на;31.10.2024;5
